node_id,init_balance,account_type_enc,country_enc,tx_behavior_id,out_tx_count,out_tx_sum,out_tx_mean,out_tx_std,out_tx_max,in_tx_count,in_tx_sum,in_tx_mean,in_tx_std,in_tx_max,out_unique_nbrs,in_unique_nbrs,total_tx_count,net_flow,flow_ratio,tx_time_span,unique_counterparts
1703,131.21,0,0,4,141.0,18388.420000000002,130.41432624113477,9.448102402445272,131.21,42.0,984699.1000000001,23445.216666666667,151045.75350277996,979026.68,7.0,3.0,183.0,-966310.68,0.018674132357658947,195.0,10.0
1704,174.5,0,0,4,120.0,20940.0,174.5,0.0,174.5,46.0,26288536.02,571489.9134782609,3205726.410629386,21474836.47,6.0,4.0,166.0,-26267596.02,0.0007965448965101824,190.0,10.0
1705,176.74,0,0,4,120.0,21208.800000000003,176.74000000000004,0.0,176.74,59.0,5315734.72,90097.19864406779,691157.1532772963,5308995.0,6.0,4.0,179.0,-5294525.92,0.0039898146027470315,198.0,10.0
1706,123.91,0,0,4,120.0,14869.199999999999,123.91,0.0,123.91,55.0,232189.62000000002,4221.629454545455,30447.606553759684,225920.92,6.0,4.0,175.0,-217320.42,0.06403876263390829,192.0,10.0
1707,196.8,0,0,4,120.0,23616.0,196.8,0.0,196.8,35.0,613.59,17.531142857142857,5.08465266985949,22.13,6.0,2.0,155.0,23002.41,38.425617078052035,193.0,8.0
1708,102.79,0,0,4,121.0,12339.1,101.97603305785124,8.953636363636363,102.79,69.0,21478427.5,311281.55797101447,2585260.1515971255,21474836.47,6.0,4.0,190.0,-21466088.4,0.0005744880264401095,199.0,10.0
1709,186.36,0,0,4,120.0,22363.2,186.36,0.0,186.36,42.0,3267.2000000000003,77.7904761904762,66.75963330330764,146.97,6.0,2.0,162.0,19096.0,6.8426656875344225,196.0,8.0
1710,151.26,0,0,4,120.0,18150.0,151.25,0.0,151.25,22.0,114686.29000000001,5213.013181818183,22897.264442937776,107728.99,6.0,2.0,142.0,-96536.29000000001,0.15825642056761477,191.0,8.0
1711,115.34,0,0,4,120.0,13839.6,115.33,0.0,115.33,199.0,2053497.77,10319.084271356784,105509.17924984409,1366156.62,6.0,4.0,319.0,-2039658.17,0.00673952193309568,198.0,10.0
1712,125.84,0,0,4,120.0,15099.6,125.83,0.0,125.83,64.0,128615.96,2009.624375,14370.979300657289,115179.52,6.0,4.0,184.0,-113516.36,0.1173997581656416,194.0,10.0
1713,159.35,0,0,4,120.0,19122.0,159.35,0.0,159.35,28.0,19681283.48,702902.9814285714,3378728.621947585,17858090.0,6.0,3.0,148.0,-19662161.48,0.0009715829279045104,190.0,9.0
1714,127.85,0,0,4,120.0,15340.800000000001,127.84,0.0,127.84,47.0,535.04,11.383829787234042,1.1247561149973213,12.57,6.0,2.0,167.0,14805.760000000002,28.618759794045225,190.0,8.0
1715,183.84,0,0,4,120.0,22059.600000000002,183.83,0.0,183.83,42.0,3485.26,82.98238095238096,72.87602281621763,158.5,6.0,2.0,162.0,18574.340000000004,6.327583140672239,199.0,8.0
1716,121.95,0,0,4,120.0,14632.8,121.94,0.0,121.94,46.0,565357.82,12290.387391304346,82705.08844200488,561029.12,6.0,3.0,166.0,-550725.0199999999,0.02588232372495754,190.0,9.0
1717,138.41,0,0,4,120.0,16609.2,138.41,0.0,138.41,21.0,723.66,34.46,0.0,34.46,6.0,1.0,141.0,15885.54,22.91999006430602,199.0,7.0
1718,150.68,0,0,4,120.0,18080.399999999998,150.67,0.0,150.67,73.0,7148.2,97.92054794520547,79.85053739279284,173.53,6.0,4.0,193.0,10932.199999999997,2.5290102389078495,197.0,10.0
1719,133.98,0,0,4,120.0,16076.4,133.97,0.0,133.97,20.0,2497.4,124.87,0.0,124.87,6.0,1.0,140.0,13579.0,6.434678194044188,190.0,7.0
1720,182.41,0,0,4,120.0,21889.2,182.41,0.0,182.41,80.0,11822.8,147.785,27.617709874900513,187.36,6.0,4.0,200.0,10066.400000000001,1.8512830054635567,194.0,10.0
1721,126.39,0,0,4,120.0,15165.599999999999,126.37999999999998,0.0,126.38,86.0,4422065.43,51419.36546511627,459789.34715783416,4263486.5,6.0,5.0,206.0,-4406899.83,0.0034295278553741673,197.0,11.0
1722,108.9,0,0,4,120.0,13068.0,108.9,0.0,108.9,44.0,12710838.26,288882.68772727274,1839200.7790514322,12204374.0,6.0,4.0,164.0,-12697770.26,0.0010280989109132989,198.0,10.0
1723,115.48,0,0,4,120.0,13857.6,115.48,0.0,115.48,397.0,155144.45,390.7920654911839,109.64039987206729,438.57,6.0,4.0,517.0,-141286.85,0.08932005418141492,199.0,10.0
1724,162.69,0,0,4,120.0,19522.8,162.69,0.0,162.69,42.0,18817238.88,448029.4971428571,2826000.820134626,18320160.0,6.0,3.0,162.0,-18797716.08,0.001037495409767822,194.0,9.0
1725,156.36,0,0,4,120.0,18763.2,156.36,0.0,156.36,44.0,3793.88,86.22454545454546,69.04026750381176,160.99,6.0,2.0,164.0,14969.32,4.944346066278776,194.0,8.0
1726,106.33,0,0,4,120.0,12759.6,106.33,0.0,106.33,27.0,36417741.76,1348805.2503703702,4563155.85776669,21474836.47,6.0,4.0,147.0,-36404982.16,0.00035036767885610715,192.0,10.0
1727,199.3,0,0,4,120.0,23916.0,199.3,0.0,199.3,29.0,37625822.71,1297442.1624137932,4196772.500093289,21474836.47,6.0,4.0,149.0,-37601906.71,0.000635627280463862,191.0,10.0
1728,147.94,0,0,4,120.0,17752.8,147.94,0.0,147.94,20.0,2231.6,111.58,0.0,111.58,6.0,1.0,140.0,15521.199999999999,7.951625907014243,193.0,7.0
1729,131.94,0,0,4,120.0,15832.8,131.94,0.0,131.94,20.0,3221.0,161.05,0.0,161.05,6.0,1.0,140.0,12611.8,4.913966480446927,191.0,7.0
1730,172.92,0,0,4,120.0,20749.2,172.91,0.0,172.91,87.0,8285.710000000001,95.23804597701151,68.8828203147163,193.36,6.0,4.0,207.0,12463.49,2.5039128918473073,199.0,10.0
1731,102.43,0,0,4,120.0,12291.6,102.43,0.0,102.43,22.0,21744161.66,988370.9845454545,4576065.09024855,21474836.47,6.0,2.0,142.0,-21731870.06,0.0005652827470156535,190.0,8.0
1732,143.42,0,0,4,120.0,17209.2,143.41,0.0,143.41,43.0,2136330.2,49682.09767441861,324058.4609482247,2125257.0,6.0,3.0,163.0,-2119121.0,0.008055492519137482,193.0,9.0
1733,166.44,0,0,4,120.0,19972.8,166.44,0.0,166.44,201.0,598430.5700000001,2977.2665174129356,34862.356064824286,494774.81,6.0,3.0,321.0,-578457.77,0.033375244558036934,197.0,9.0
1734,196.21,0,0,4,120.0,23545.2,196.21,0.0,196.21,200.0,104454.59999999999,522.2729999999999,129.6755952406042,565.39,6.0,2.0,320.0,-80909.4,0.22540869039094125,198.0,8.0
1735,176.16,0,0,4,120.0,21139.2,176.16,0.0,176.16,20.0,2082.4,104.12,0.0,104.12,6.0,1.0,140.0,19056.8,10.146491312278007,198.0,7.0
1736,188.52,0,0,4,120.0,22622.4,188.52,0.0,188.52,123.0,11340.6,92.2,61.00172766970232,167.78,6.0,6.0,243.0,11281.800000000001,1.994639204345066,199.0,12.0
1737,111.89,0,0,4,120.0,13425.599999999999,111.87999999999998,0.0,111.88,0.0,0.0,0.0,0.0,0.0,6.0,0.0,120.0,13425.599999999999,13425.599999999999,194.0,6.0
1738,142.98,0,0,4,120.0,17156.4,142.97,0.0,142.97,42.0,472789.44,11256.891428571429,72348.8016025067,468966.81,6.0,3.0,162.0,-455633.04,0.036287535763201983,194.0,9.0
1739,103.18,0,0,4,120.0,12381.6,103.18,0.0,103.18,22.0,21519797.359999996,978172.6072727271,4578002.425356995,21474836.47,6.0,2.0,142.0,-21507415.759999994,0.0005753585508967568,194.0,8.0
1740,127.2,0,0,4,120.0,15262.8,127.19,0.0,127.19,24.0,26052570.24,1085523.76,4387610.750994392,21474836.47,6.0,3.0,144.0,-26037307.439999998,0.0005858462053283306,190.0,9.0
1741,138.43,0,0,4,120.0,16610.399999999998,138.42,0.0,138.42,63.0,2766126.43,43906.768730158736,333554.69261764205,2647427.25,6.0,5.0,183.0,-2749516.0300000003,0.00600492942582909,193.0,11.0
1742,134.38,0,0,4,120.0,16125.599999999999,134.38,0.0,134.38,45.0,5761520.12,128033.78044444445,642350.6797703909,4138751.5,6.0,3.0,165.0,-5745394.5200000005,0.0027988442052261364,192.0,9.0
1743,137.37,0,0,4,120.0,16483.2,137.36,0.0,137.36,26.0,7727070.9799999995,297195.03769230767,1298531.3600682025,6612981.0,6.0,4.0,146.0,-7710587.779999999,0.0021331754178896623,193.0,10.0
1744,180.31,0,0,4,120.0,21636.0,180.3,0.0,180.3,60.0,8913.4,148.55666666666667,32.44389403088054,176.21,6.0,3.0,180.0,12722.6,2.4270842681504083,193.0,9.0
1745,118.95,0,0,4,120.0,14272.8,118.94,0.0,118.94,242.0,635155.97,2624.6114462809915,33081.9214109309,515027.37,6.0,5.0,362.0,-620883.1699999999,0.022471295560214037,199.0,11.0
1746,182.45,0,0,4,120.0,21892.8,182.44,0.0,182.44,17.0,297.84,17.52,0.0,17.52,6.0,1.0,137.0,21594.96,73.25926917414002,195.0,7.0
1747,154.19,0,0,4,120.0,18502.8,154.19,0.0,154.19,41.0,887724.8300000001,21651.82512195122,137697.2099290695,881839.43,6.0,3.0,161.0,-869222.03,0.02084292173857327,192.0,9.0
1748,133.87,0,0,4,120.0,16063.2,133.86,0.0,133.86,33.0,279156.24,8459.279999999999,48463.77404998912,278426.0,6.0,3.0,153.0,-263093.04,0.057541763917711757,193.0,9.0
1749,155.22,0,0,4,141.0,21735.5,154.15248226950354,12.676070715893246,155.22,55.0,670216.43,12185.753272727274,89695.98852631693,665294.31,7.0,4.0,196.0,-648480.93,0.03243052034621063,191.0,11.0
1750,116.14,0,0,4,120.0,13935.599999999999,116.12999999999998,0.0,116.13,6.0,31415506.52,5235917.753333333,7622936.488823884,15905909.0,6.0,2.0,126.0,-31401570.919999998,0.00044358984145419905,195.0,8.0
1751,149.55,0,0,4,141.0,20952.43,148.59879432624115,11.294941565344155,149.55,43.0,1159265.26,26959.657209302324,174697.45278125466,1145869.62,8.0,4.0,184.0,-1138312.83,0.01807387200245093,198.0,12.0
1752,102.2,0,0,4,120.0,12262.8,102.19,0.0,102.19,206.0,15237068.99,73966.35432038835,729701.5537290823,9538768.0,6.0,4.0,326.0,-15224806.19,0.0008048003985049621,199.0,10.0
1753,186.3,0,0,4,120.0,22356.0,186.3,0.0,186.3,394.0,22504477.529999997,57117.963274111666,1082298.0180696894,21474836.47,6.0,6.0,514.0,-22482121.529999997,0.0009934022674730246,197.0,12.0
1754,133.16,0,0,4,120.0,15979.199999999999,133.16,0.0,133.16,38.0,5739596.44,151042.0115789474,789934.043814152,4830189.5,6.0,4.0,158.0,-5723617.24,0.0027840280031904115,198.0,10.0
1755,134.4,0,0,4,141.0,18819.089999999997,133.4687234042553,10.939553454654082,134.39,285.0,16545698.33,58055.08185964912,969600.0652007362,16369180.0,7.0,7.0,426.0,-16526879.24,0.001137400700004138,199.0,14.0
1756,199.52,0,0,4,120.0,23942.4,199.52,0.0,199.52,240.0,105608.84,440.03683333333333,197.83064887282976,553.53,6.0,4.0,360.0,-81666.44,0.22670614783622436,198.0,10.0
1757,161.35,0,0,4,120.0,19362.0,161.35,0.0,161.35,25.0,27781534.64,1111261.3856,4342765.909199317,21474836.47,6.0,3.0,145.0,-27762172.64,0.000696937716147069,193.0,9.0
1758,141.77,0,0,4,120.0,17012.4,141.77,0.0,141.77,47.0,1262158.43,26854.434680851064,183972.2088844876,1261269.25,6.0,3.0,167.0,-1245146.03,0.013478804337737271,191.0,9.0
1759,179.07,0,0,4,120.0,21488.399999999998,179.07,0.0,179.07,42.0,3465.2599999999998,82.50619047619047,80.96886546924976,166.41,6.0,2.0,162.0,18023.14,6.1993041491405725,195.0,8.0
1760,106.77,0,0,4,120.0,12811.2,106.76,0.0,106.76,46.0,3807413.42,82769.85695652173,529751.8020824618,3591467.25,6.0,3.0,166.0,-3794602.2199999997,0.0033648031411300902,197.0,9.0
1761,157.05,0,0,4,120.0,18846.0,157.05,0.0,157.05,60.0,7459.6,124.32666666666667,16.24814426605068,138.71,6.0,3.0,180.0,11386.4,2.526070289252875,196.0,9.0
1762,152.07,0,0,4,120.0,18248.399999999998,152.07,0.0,152.07,23.0,9949942.35,432606.18913043477,1431563.0998948407,5181428.0,6.0,3.0,143.0,-9931693.95,0.0018340204921870231,198.0,9.0
1763,186.12,0,0,4,120.0,22333.2,186.11,0.0,186.11,40.0,6085.6,152.14000000000001,45.48212497572747,197.05,6.0,2.0,160.0,16247.6,3.669240626951007,199.0,8.0
1764,158.62,0,0,4,120.0,19033.2,158.61,0.0,158.61,19.0,1877116.9200000002,98795.62736842106,429877.10861088074,1873963.62,6.0,2.0,139.0,-1858083.7200000002,0.010139586755423442,198.0,8.0
1765,148.53,0,0,4,120.0,17822.4,148.52,0.0,148.52,44.0,505.46999999999997,11.487954545454544,2.1574506699423455,13.72,6.0,2.0,164.0,17316.93,35.18944853594488,194.0,8.0
1766,152.02,0,0,4,120.0,18242.4,152.02,0.0,152.02,23.0,4988867.09,216907.2647826087,959581.73840352,4603696.0,6.0,3.0,143.0,-4970624.6899999995,0.0036566210352537106,194.0,9.0
1767,178.19,0,0,4,141.0,24950.23,176.95198581560282,14.70060393413715,178.19,40.0,2561.0,64.025,48.88999294596401,112.3,7.0,2.0,181.0,22389.23,9.738575331772052,194.0,9.0
1768,134.73,0,0,4,120.0,16166.4,134.72,0.0,134.72,79.0,9512.44,120.41063291139241,68.62405792808644,184.0,6.0,4.0,199.0,6653.959999999999,1.6993222220353519,198.0,10.0
1769,155.78,0,0,4,120.0,18692.4,155.77,0.0,155.77,56.0,6889.88,123.03357142857143,72.43726530726299,171.0,6.0,3.0,176.0,11802.52,2.7126288659793816,197.0,9.0
1770,170.74,0,0,4,120.0,20488.800000000003,170.74000000000004,0.0,170.74,61.0,138815.81,2275.6690163934427,16858.229606855493,131782.81,6.0,4.0,181.0,-118327.01,0.14759595757891283,196.0,10.0
1771,199.56,0,0,4,120.0,23946.0,199.55,0.0,199.55,24.0,22178598.639999997,924108.2766666665,4379636.231126517,21474836.47,6.0,3.0,144.0,-22154652.639999997,0.001079689447877152,190.0,9.0
1772,169.37,0,0,4,120.0,20323.2,169.36,0.0,169.36,36.0,367015.14,10194.865,55128.09086357608,330520.62,6.0,3.0,156.0,-346691.94,0.0553741315027726,193.0,9.0
1773,196.19,0,0,4,120.0,23542.8,196.19,0.0,196.19,220.0,2527863.75,11490.289772727272,164348.47665954757,2438040.5,6.0,4.0,340.0,-2504320.95,0.00931331472540214,199.0,10.0
1774,139.9,0,0,4,120.0,16786.8,139.89,0.0,139.89,37.0,2036695.77,55045.83162162162,242102.6411783432,1302033.62,6.0,4.0,157.0,-2019908.97,0.008242169500764712,197.0,10.0
1775,160.88,0,0,4,120.0,19305.6,160.88,0.0,160.88,218.0,477445.63999999996,2190.117614678899,26923.601705490335,397884.37,6.0,4.0,338.0,-458140.04,0.040435094485113565,196.0,10.0
1776,174.53,0,0,4,120.0,20942.4,174.52,0.0,174.52,80.0,8182.400000000001,102.28,52.161898408413215,137.05,6.0,4.0,200.0,12760.0,2.5591319011657747,198.0,10.0
1777,134.84,0,0,4,120.0,16179.600000000002,134.83,0.0,134.83,60.0,9463.4,157.72333333333333,35.33985154672601,187.66,6.0,3.0,180.0,6716.200000000003,1.7095219982249275,198.0,9.0
1778,126.92,0,0,4,120.0,15229.199999999999,126.91,0.0,126.91,601.0,15790734.73,26274.101048252913,618933.897537017,15170965.0,6.0,7.0,721.0,-15775505.530000001,0.0009644389128156221,199.0,13.0
1779,197.28,0,0,4,120.0,23672.4,197.27,0.0,197.27,59.0,187571.59,3179.1794915254236,23488.327446133564,180537.85,6.0,4.0,179.0,-163899.19,0.12620394056509004,194.0,10.0
1780,134.85,0,0,4,120.0,16182.0,134.85,0.0,134.85,42.0,26384870.319999997,628211.1980952381,3344285.194961575,21474836.47,6.0,4.0,162.0,-26368688.319999997,0.0006133060041772453,191.0,10.0
1781,199.99,0,0,4,120.0,23998.800000000003,199.99000000000004,0.0,199.99,38.0,26447763.95,695993.7881578947,3552843.189981589,21474836.47,6.0,3.0,158.0,-26423765.15,0.0009074037086071428,195.0,9.0
1782,185.23,0,0,4,120.0,22226.4,185.22,0.0,185.22,68.0,3912.0000000000005,57.52941176470589,51.569842740169655,135.11,6.0,3.0,188.0,18314.4,5.680143112701252,194.0,9.0
1783,121.61,0,0,4,120.0,14593.2,121.61,0.0,121.61,51.0,2895700.5500000003,56778.44215686275,286916.22046824504,1658964.75,6.0,4.0,171.0,-2881107.35,0.005039607759301023,195.0,10.0
1784,182.82,0,0,4,121.0,21951.55,181.4177685950413,15.424545454545461,182.82,224.0,4971006.42,22191.99294642857,321618.9283128827,4814102.0,6.0,6.0,345.0,-4949054.87,0.00441591575817845,199.0,12.0
1785,198.36,0,0,4,120.0,23803.2,198.36,0.0,198.36,41.0,11695685.799999999,285260.6292682926,1825563.27550554,11689464.0,6.0,3.0,161.0,-11671882.6,0.0020352118184286537,195.0,9.0
1786,127.68,0,0,4,120.0,15321.6,127.68,0.0,127.68,22.0,2885857.93,131175.36045454547,613199.0635930791,2876591.0,6.0,2.0,142.0,-2870536.33,0.005309199226865882,192.0,8.0
1787,166.45,0,0,4,120.0,19972.8,166.44,0.0,166.44,120.0,16201.2,135.01000000000002,23.588486010528694,179.5,6.0,6.0,240.0,3771.5999999999985,1.23272148226784,199.0,12.0
1788,176.96,0,0,4,120.0,21235.2,176.96,0.0,176.96,377.0,1598714.9200000002,4240.623129973475,72650.99782701145,1411125.12,6.0,4.0,497.0,-1577479.7200000002,0.013282659998782021,199.0,10.0
1789,108.33,0,0,4,120.0,12999.6,108.33,0.0,108.33,240.0,94405.81999999999,393.3575833333333,170.7249408873736,482.51,6.0,4.0,360.0,-81406.21999999999,0.13769767904479785,195.0,10.0
1790,181.93,0,0,4,120.0,21830.399999999998,181.92,0.0,181.92,44.0,147372.67,3349.378863636364,21782.304632998654,144552.43,6.0,3.0,164.0,-125542.27000000002,0.14812958108459942,194.0,9.0
1791,130.84,0,0,4,120.0,15699.600000000002,130.83,0.0,130.83,22.0,2746001.6,124818.25454545455,509468.2805336774,2379440.0,6.0,3.0,142.0,-2730302.0,0.0057172560579512935,193.0,9.0
1792,170.64,0,0,4,120.0,20475.6,170.63,0.0,170.63,22.0,610.0600000000001,27.730000000000004,0.0,27.73,6.0,1.0,142.0,19865.539999999997,33.50832978758223,190.0,7.0
1793,195.01,0,0,4,120.0,23400.0,195.0,0.0,195.0,42.0,2678140.15,63765.24166666666,385421.30840291095,2496026.0,6.0,3.0,162.0,-2654740.15,0.008737403553207044,194.0,9.0
1794,103.51,0,0,4,120.0,12421.2,103.51,0.0,103.51,40.0,5854.0,146.35,21.308036283440334,167.39,6.0,2.0,160.0,6567.200000000001,2.121468830059778,195.0,8.0
1795,161.17,0,0,4,120.0,19339.2,161.16,0.0,161.16,44.0,29577850.62,672223.8777272728,3306020.4021599405,21474836.47,6.0,5.0,164.0,-29558511.42,0.0006538405915500363,196.0,11.0
1796,129.24,0,0,4,120.0,15508.800000000001,129.24,0.0,129.24,25.0,3397759.48,135910.3792,603070.087316348,3008152.0,6.0,2.0,145.0,-3382250.68,0.004564418266469449,192.0,8.0
1797,111.47,0,0,4,120.0,13376.4,111.47,0.0,111.47,25.0,23350664.63,934026.5852,4292068.153971559,21474836.47,6.0,4.0,145.0,-23337288.23,0.0005728487663672653,197.0,10.0
1798,171.19,0,0,4,120.0,20542.8,171.19,0.0,171.19,64.0,5629.280000000001,87.95750000000001,58.57847131487217,152.8,6.0,3.0,184.0,14913.519999999999,3.6486284873931663,197.0,9.0
1799,197.9,0,0,4,120.0,23746.8,197.89,0.0,197.89,3.0,5865333.24,1955111.08,3241385.836162153,5696746.5,6.0,1.0,123.0,-5841586.44,0.0040486695264616325,190.0,7.0
1800,302.54,0,0,5,19.0,5748.26,302.54,0.0,302.54,25.0,25135649.31,1005425.9724,4293642.774821045,21474836.47,1.0,3.0,44.0,-25129901.049999997,0.00022868952778648045,194.0,4.0
1801,269.27,0,0,5,13.0,3500.38,269.26,0.0,269.26,80.0,17364002.52,217050.03149999998,1749949.585156164,15623382.0,1.0,6.0,93.0,-17360502.14,0.00020158830283397686,196.0,7.0
1802,289.82,0,0,5,19.0,5506.58,289.82,0.0,289.82,40.0,3543.2000000000003,88.58000000000001,76.71500705658777,164.33,1.0,2.0,59.0,1963.3799999999997,1.553687715140229,193.0,3.0
1803,282.92,0,0,5,26.0,7355.92,282.92,0.0,282.92,38.0,3908.7999999999997,102.86315789473683,87.74203104202569,185.0,1.0,2.0,64.0,3447.1200000000003,1.8814056985012022,193.0,3.0
1804,306.38,0,0,5,22.0,6437.84,292.6290909090909,64.49748071189926,306.38,77.0,4467.95,58.025324675324676,80.75819674195073,193.32,2.0,4.0,99.0,1969.8900000000003,1.4405710513655334,193.0,6.0
1805,281.84,0,0,5,25.0,7045.75,281.83,0.0,281.83,67.0,1503.75,22.44402985074627,7.095682225235266,32.1,1.0,3.0,92.0,5542.0,4.682339259013125,191.0,4.0
1806,216.07,0,0,5,18.0,3889.2599999999998,216.07,0.0,216.07,33.0,4784996.340000001,144999.88909090913,832871.2166049918,4784496.5,1.0,3.0,51.0,-4781107.080000001,0.0008128029596772982,185.0,4.0
1807,395.89,0,0,5,26.0,10293.14,395.89,0.0,395.89,80.0,10458.6,130.73250000000002,12.822194711327311,150.8,1.0,4.0,106.0,-165.46000000000095,0.9840854334773795,198.0,5.0
1808,399.34,0,0,5,16.0,6389.28,399.33,0.0,399.33,3.0,5529606.58,1843202.1933333334,2846769.1951169292,5129491.5,1.0,2.0,19.0,-5523217.3,0.0011554671660805268,160.0,3.0
1809,234.83,0,0,5,28.0,6353.56,226.91285714285715,41.89358218834275,234.83,21.0,762007.06,36286.05047619048,166223.2685732735,761743.87,2.0,3.0,49.0,-755653.5,0.008337917055627994,194.0,5.0
1810,248.21,0,0,5,27.0,6701.67,248.21,0.0,248.21,85.0,5824.8,68.52705882352942,55.993586342407056,127.91,1.0,4.0,112.0,876.8699999999999,1.1503433004909196,196.0,5.0
1811,287.39,0,0,5,17.0,4885.63,287.39,0.0,287.39,240.0,97617.41,406.73920833333335,169.51329097061574,501.54,1.0,4.0,257.0,-92731.78,0.0500482439736521,199.0,5.0
1812,339.75,0,0,5,22.0,7145.28,324.7854545454545,70.18993983859407,339.75,37.0,4082.4500000000003,110.33648648648649,93.95493985641961,195.78,2.0,3.0,59.0,3062.8299999999995,1.7498144950960584,197.0,5.0
1813,206.27,0,0,5,21.0,4331.67,206.27,0.0,206.27,70.0,32674492.06,466778.458,2704563.6289449427,21474836.47,1.0,5.0,91.0,-32670160.389999997,0.00013257038118528043,196.0,6.0
1814,367.1,0,0,5,19.0,6974.900000000001,367.1,0.0,367.1,40.0,21478078.73,536951.96825,3395456.636795467,21474836.47,1.0,3.0,59.0,-21471103.830000002,0.0003247450464697572,196.0,4.0
1815,327.69,0,0,5,18.0,5898.42,327.69,0.0,327.69,22.0,10563463.829999998,480157.4468181817,2047315.216011025,9600665.0,1.0,2.0,40.0,-10557565.409999998,0.0005583792907842721,193.0,3.0
1816,253.86,0,0,5,16.0,4061.76,253.86,0.0,253.86,61.0,8936750.799999999,146504.11147540982,1143163.9718662382,8928533.0,1.0,4.0,77.0,-8932689.04,0.0004545007057262126,194.0,5.0
1817,374.17,0,0,5,18.0,6735.06,374.17,0.0,374.17,21.0,585936.85,27901.754761904762,127325.83351372721,583597.25,1.0,2.0,39.0,-579201.7899999999,0.011494495533954669,192.0,3.0
1818,332.24,0,0,5,19.0,6312.370000000001,332.23,0.0,332.23,2.0,1857692.31,928846.155,894106.9606758679,1561075.25,1.0,2.0,21.0,-1851379.94,0.0033979613136465464,190.0,3.0
1819,263.38,0,0,5,19.0,5004.22,263.38,0.0,263.38,65.0,502084.82,7724.381846153847,61552.23880436186,496339.5,1.0,4.0,84.0,-497080.60000000003,0.009966861840471814,197.0,5.0
1820,309.57,0,0,5,19.0,5582.95,293.83947368421053,68.5677745392335,309.57,46.0,2269273.7,49332.03695652174,246488.87796309972,1557244.0,2.0,5.0,65.0,-2263690.75,0.0024602354223576366,193.0,7.0
1821,395.85,0,0,5,19.0,7521.150000000001,395.85,0.0,395.85,80.0,11468.2,143.35250000000002,33.25951305808248,197.05,1.0,4.0,99.0,-3947.05,0.655769364907753,199.0,5.0
1822,209.69,0,0,5,17.0,3564.73,209.69,0.0,209.69,777.0,1466562.6400000001,1887.4680051480052,32962.48936872817,899471.81,1.0,9.0,794.0,-1462997.9100000001,0.0024306684706842997,199.0,10.0
1823,341.69,0,0,5,16.0,5467.04,341.69,0.0,341.69,42.0,11168082.229999999,265906.71976190474,1723148.8561245967,11167300.0,1.0,3.0,58.0,-11162615.19,0.0004895235724349093,199.0,4.0
1824,369.88,0,0,5,20.0,7397.6,369.88,0.0,369.88,54.0,607098.48,11242.564444444444,81521.63213615064,599207.81,1.0,4.0,74.0,-599700.88,0.012185152917607507,196.0,5.0
1825,338.46,0,0,5,16.0,5415.2,338.45,0.0,338.45,60.0,9272.0,154.53333333333333,23.372483217480607,183.36,1.0,3.0,76.0,-3856.8,0.583974981128006,198.0,4.0
1826,228.0,0,0,5,27.0,5931.56,219.68740740740742,43.1934981389732,228.0,17.0,653.99,38.47,0.0,38.47,2.0,1.0,44.0,5277.570000000001,9.055955052748898,197.0,3.0
1827,319.43,0,0,5,16.0,5110.72,319.42,0.0,319.42,81.0,8604.56,106.22913580246913,68.22528937640226,197.78,1.0,4.0,97.0,-3493.8399999999992,0.5938858133578757,192.0,5.0
1828,357.19,0,0,5,21.0,7500.99,357.19,0.0,357.19,42.0,2182.7599999999998,51.970476190476184,47.12147358623712,100.8,1.0,2.0,63.0,5318.23,3.43489669194417,199.0,3.0
1829,283.72,0,0,5,18.0,5106.960000000001,283.72,0.0,283.72,40.0,3016.8,75.42,56.82480588706453,131.53,1.0,2.0,58.0,2090.1600000000008,1.6922791437471008,195.0,3.0
1830,316.49,0,0,5,25.0,7912.0,316.48,0.0,316.48,19.0,755.0600000000001,39.74,0.0,39.74,1.0,1.0,44.0,7156.94,10.464777927677696,190.0,2.0
1831,250.69,0,0,5,20.0,5013.8,250.69,0.0,250.69,77.0,638920.3300000001,8297.666623376625,57925.538729242995,492809.09,1.0,5.0,97.0,-633906.53,0.007847288491683318,195.0,6.0
1832,262.55,0,0,5,15.0,3938.1000000000004,262.54,0.0,262.54,47.0,3774877.11,80316.53425531914,530331.8355964527,3636728.0,1.0,3.0,62.0,-3770939.01,0.0010432389828873177,194.0,4.0
1833,361.71,0,0,5,18.0,6151.61,341.75611111111107,84.61475445938623,361.7,361.0,956031.22,2648.285927977839,39937.89758589209,759288.37,2.0,3.0,379.0,-949879.61,0.006434521631498989,198.0,5.0
1834,297.9,0,0,5,11.0,3276.79,297.89,0.0,297.89,24.0,116316.09,4846.50375,23691.728112346253,116075.74,1.0,2.0,35.0,-113039.3,0.028171182755689642,193.0,3.0
1835,289.76,0,0,5,14.0,4056.64,289.76,0.0,289.76,20.0,177.2,8.86,0.0,8.86,1.0,1.0,34.0,3879.44,22.764534231200898,191.0,2.0
1836,224.58,0,0,5,24.0,5389.92,224.58,0.0,224.58,41.0,1855955.07,45267.196829268294,289044.17983973667,1850911.87,1.0,3.0,65.0,-1850565.1500000001,0.0029041204622908988,191.0,4.0
1837,274.89,0,0,5,16.0,4398.24,274.89,0.0,274.89,4.0,5819800.03,1454950.0075,1739768.7098658343,3655095.0,1.0,2.0,20.0,-5815401.79,0.000755737176808603,168.0,3.0
